#mu,eb,a_crit
0.320,0.61,0.139
0.460,0.45,0.195
0.350,0.27,0.295
0.450,0.22,0.300
0.280,0.79,0.072
0.270,0.52,0.183
0.370,0.68,0.107
0.400,0.32,0.262
0.470,0.68,0.102
0.360,0.43,0.219
0.420,0.73,0.087
0.440,0.09,0.356
0.340,0.03,0.434
0.310,0.39,0.245
0.390,0.09,0.371
0.410,0.49,0.182
0.480,0.78,0.064
0.460,0.46,0.189
0.260,0.37,0.258
0.490,0.74,0.077
0.300,0.19,0.354
0.350,0.28,0.293
0.320,0.62,0.138
0.450,0.23,0.287
0.280,0.80,0.068
0.270,0.53,0.183
0.400,0.33,0.260
0.370,0.69,0.106
0.420,0.74,0.083
0.470,0.69,0.097
0.360,0.44,0.213
0.440,0.10,0.343
0.310,0.40,0.246
0.410,0.50,0.177
0.460,0.47,0.188
0.340,0.04,0.430
0.480,0.79,0.061
0.260,0.38,0.257
0.390,0.10,0.355
0.450,0.24,0.286
0.490,0.75,0.074
0.350,0.29,0.281
0.300,0.20,0.343
0.290,0.00,0.458
0.270,0.54,0.174
0.320,0.63,0.136
0.360,0.45,0.210
0.420,0.75,0.079
0.370,0.70,0.100
0.440,0.11,0.342
0.410,0.51,0.172
0.470,0.70,0.094
0.400,0.34,0.258
0.460,0.48,0.180
0.310,0.41,0.230
0.260,0.39,0.250
0.340,0.05,0.416
0.480,0.80,0.058
0.390,0.11,0.355
0.450,0.25,0.284
0.350,0.30,0.281
0.490,0.76,0.071
0.300,0.21,0.337
0.270,0.55,0.171
0.290,0.01,0.456
0.360,0.46,0.201
0.420,0.76,0.076
0.410,0.52,0.170
0.320,0.64,0.136
0.440,0.12,0.341
0.460,0.49,0.175
0.470,0.71,0.089
0.370,0.71,0.096
0.400,0.35,0.257
0.310,0.42,0.227
0.260,0.40,0.243
0.300,0.22,0.337
0.490,0.00,0.392
0.340,0.06,0.415
0.490,0.77,0.067
0.450,0.26,0.282
0.390,0.12,0.354
0.350,0.31,0.272
0.270,0.56,0.165
0.410,0.53,0.165
0.400,0.36,0.244
0.360,0.47,0.202
0.460,0.50,0.172
0.290,0.02,0.455
0.440,0.13,0.339
0.420,0.77,0.071
0.320,0.65,0.135
0.310,0.43,0.226
0.370,0.72,0.093
0.260,0.41,0.244
0.470,0.72,0.087
0.300,0.23,0.321
0.450,0.27,0.281
0.490,0.78,0.063
0.410,0.54,0.160
0.490,0.01,0.387
0.340,0.07,0.408
0.270,0.57,0.165
0.400,0.37,0.236
0.390,0.13,0.352
0.350,0.32,0.268
0.360,0.48,0.190
0.290,0.03,0.453
0.460,0.51,0.168
0.310,0.44,0.221
0.420,0.78,0.068
0.320,0.66,0.120
0.440,0.14,0.338
0.260,0.42,0.234
0.490,0.79,0.061
0.370,0.73,0.088
0.450,0.28,0.276
0.410,0.55,0.155
0.470,0.73,0.084
0.300,0.24,0.320
0.270,0.58,0.156
0.400,0.38,0.232
0.490,0.02,0.385
0.390,0.14,0.350
0.340,0.08,0.401
0.350,0.33,0.266
0.310,0.45,0.210
0.290,0.04,0.450
0.460,0.52,0.164
0.360,0.49,0.188
0.420,0.79,0.064
0.440,0.15,0.330
0.320,0.67,0.115
0.450,0.29,0.267
0.260,0.43,0.233
0.410,0.56,0.154
0.490,0.80,0.057
0.370,0.74,0.086
0.270,0.59,0.156
0.300,0.25,0.318
0.400,0.39,0.233
0.470,0.74,0.080
0.310,0.46,0.208
0.490,0.03,0.385
0.350,0.34,0.263
0.390,0.15,0.349
0.460,0.53,0.158
0.420,0.80,0.061
0.340,0.09,0.389
0.290,0.05,0.443
0.410,0.57,0.149
0.360,0.50,0.187
0.440,0.16,0.334
0.320,0.68,0.113
0.260,0.44,0.226
0.450,0.30,0.260
0.270,0.60,0.151
0.500,0.00,0.389
0.370,0.75,0.082
0.310,0.47,0.205
0.300,0.26,0.312
0.400,0.40,0.228
0.350,0.35,0.259
0.490,0.04,0.380
0.460,0.54,0.155
0.470,0.75,0.075
0.390,0.16,0.348
0.340,0.10,0.383
0.290,0.06,0.442
0.450,0.31,0.253
0.410,0.58,0.144
0.440,0.17,0.328
0.360,0.51,0.184
0.430,0.00,0.412
0.500,0.01,0.386
0.460,0.55,0.150
0.320,0.69,0.108
0.310,0.48,0.199
0.260,0.45,0.223
0.410,0.59,0.143
0.270,0.61,0.144
0.370,0.76,0.078
0.400,0.41,0.215
0.350,0.36,0.254
0.300,0.27,0.307
0.490,0.05,0.375
0.450,0.32,0.251
0.390,0.17,0.337
0.470,0.76,0.071
0.360,0.52,0.176
0.290,0.07,0.419
0.440,0.18,0.324
0.460,0.56,0.150
0.410,0.60,0.136
0.430,0.01,0.410
0.500,0.02,0.383
0.310,0.49,0.194
0.340,0.11,0.368
0.260,0.46,0.215
0.400,0.42,0.214
0.320,0.70,0.105
0.350,0.37,0.244
0.390,0.18,0.334
0.490,0.06,0.371
0.450,0.33,0.249
0.360,0.53,0.172
0.370,0.77,0.075
0.470,0.77,0.069
0.300,0.28,0.300
0.460,0.57,0.145
0.270,0.62,0.144
0.410,0.61,0.134
0.440,0.19,0.324
0.310,0.50,0.190
0.430,0.02,0.408
0.500,0.03,0.377
0.290,0.08,0.417
0.260,0.47,0.209
0.400,0.43,0.212
0.320,0.71,0.102
0.340,0.12,0.366
0.350,0.38,0.242
0.360,0.54,0.166
0.390,0.19,0.333
0.460,0.58,0.139
0.450,0.34,0.245
0.410,0.62,0.129
0.490,0.07,0.367
0.270,0.63,0.143
0.370,0.78,0.070
0.470,0.78,0.064
0.440,0.20,0.313
0.430,0.03,0.395
0.310,0.51,0.190
0.300,0.29,0.296
0.500,0.04,0.377
0.400,0.44,0.210
0.260,0.48,0.206
0.290,0.09,0.397
0.350,0.39,0.237
0.360,0.55,0.162
0.460,0.59,0.138
0.340,0.13,0.365
0.320,0.72,0.096
0.450,0.35,0.241
0.390,0.20,0.325
0.410,0.63,0.127
0.490,0.08,0.350
0.440,0.21,0.316
0.270,0.64,0.142
0.470,0.79,0.062
0.430,0.04,0.399
0.370,0.79,0.067
0.500,0.05,0.374
0.310,0.52,0.180
0.400,0.45,0.200
0.300,0.30,0.286
0.460,0.60,0.133
0.260,0.49,0.199
0.350,0.40,0.233
0.360,0.56,0.157
0.290,0.10,0.395
0.450,0.36,0.229
0.340,0.14,0.363
0.390,0.21,0.314
0.410,0.64,0.126
0.440,0.22,0.306
0.310,0.53,0.177
0.320,0.73,0.092
0.500,0.06,0.360
0.490,0.09,0.337
0.270,0.65,0.128
0.430,0.05,0.398
0.470,0.80,0.058
0.260,0.50,0.196
0.400,0.46,0.197
0.460,0.61,0.127
0.350,0.41,0.233
0.300,0.31,0.281
0.370,0.80,0.063
0.360,0.57,0.156
0.450,0.37,0.227
0.340,0.15,0.362
0.290,0.11,0.380
0.440,0.23,0.291
0.390,0.22,0.310
0.410,0.65,0.126
0.310,0.54,0.173
0.500,0.07,0.360
0.320,0.74,0.089
0.490,0.10,0.330
0.400,0.47,0.193
0.430,0.06,0.387
0.260,0.51,0.192
0.460,0.62,0.125
0.270,0.66,0.125
0.480,0.00,0.396
0.350,0.42,0.222
0.300,0.32,0.281
0.360,0.58,0.149
0.380,0.00,0.428
0.410,0.66,0.113
0.340,0.16,0.360
0.440,0.24,0.288
0.290,0.12,0.378
0.450,0.38,0.225
0.310,0.55,0.170
0.390,0.23,0.301
0.320,0.75,0.084
0.490,0.11,0.329
0.400,0.48,0.187
0.500,0.08,0.353
0.430,0.07,0.371
0.350,0.43,0.217
0.270,0.67,0.118
0.460,0.63,0.122
0.260,0.52,0.187
0.360,0.59,0.145
0.480,0.01,0.393
0.300,0.33,0.279
0.340,0.17,0.357
0.380,0.01,0.427
0.440,0.25,0.287
0.450,0.39,0.222
0.310,0.56,0.162
0.410,0.67,0.109
0.390,0.24,0.300
0.290,0.13,0.378
0.500,0.09,0.336
0.400,0.49,0.183
0.360,0.60,0.142
0.430,0.08,0.361
0.490,0.12,0.328
0.260,0.53,0.184
0.460,0.64,0.122
0.350,0.44,0.214
0.320,0.76,0.081
0.270,0.68,0.116
0.480,0.02,0.392
0.340,0.18,0.347
0.300,0.34,0.272
0.440,0.26,0.281
0.450,0.40,0.218
0.310,0.57,0.158
0.380,0.02,0.424
0.410,0.68,0.105
0.400,0.50,0.181
0.390,0.25,0.295
0.500,0.10,0.327
0.360,0.61,0.138
0.290,0.14,0.377
0.260,0.54,0.176
0.490,0.13,0.324
0.430,0.09,0.360
0.460,0.65,0.121
0.350,0.45,0.204
0.320,0.77,0.077
0.480,0.03,0.382
0.300,0.35,0.267
0.270,0.69,0.114
0.440,0.27,0.280
0.340,0.19,0.338
0.450,0.41,0.211
0.310,0.58,0.153
0.400,0.51,0.174
0.380,0.03,0.423
0.430,0.10,0.345
0.360,0.62,0.133
0.500,0.11,0.326
0.260,0.55,0.173
0.350,0.46,0.204
0.410,0.69,0.102
0.390,0.26,0.291
0.490,0.14,0.325
0.290,0.15,0.375
0.460,0.66,0.109
0.480,0.04,0.382
0.300,0.36,0.259
0.320,0.78,0.073
0.310,0.59,0.148
0.400,0.52,0.175
0.440,0.28,0.274
0.450,0.42,0.207
0.340,0.20,0.344
0.270,0.70,0.108
0.380,0.04,0.412
0.430,0.11,0.345
0.260,0.56,0.169
0.500,0.12,0.325
0.390,0.27,0.290
0.360,0.63,0.132
0.350,0.47,0.200
0.490,0.15,0.323
0.410,0.70,0.098
0.480,0.05,0.374
0.290,0.16,0.375
0.460,0.67,0.107
0.310,0.60,0.146
0.300,0.37,0.251
0.320,0.79,0.069
0.450,0.43,0.204
0.400,0.53,0.166
0.440,0.29,0.271
0.340,0.21,0.330
0.430,0.12,0.344
0.380,0.05,0.401
0.500,0.70,0.091
0.500,0.13,0.324
0.350,0.48,0.195
0.490,0.16,0.319
0.270,0.71,0.104
0.390,0.28,0.285
0.410,0.71,0.093
0.310,0.61,0.141
0.360,0.64,0.132
0.400,0.54,0.161
0.290,0.17,0.371
0.460,0.68,0.102
0.440,0.30,0.271
0.480,0.06,0.376
0.300,0.38,0.248
0.450,0.44,0.201
0.340,0.22,0.326
0.380,0.06,0.399
0.320,0.80,0.066
0.430,0.13,0.342
0.500,0.71,0.087
0.500,0.14,0.322
0.520,0.11,0.321
0.490,0.17,0.311
0.400,0.55,0.157
0.410,0.72,0.091
0.270,0.72,0.099
0.360,0.65,0.120
0.390,0.29,0.280
0.290,0.18,0.367
0.440,0.31,0.256
0.460,0.69,0.098
0.450,0.45,0.194
0.480,0.07,0.357
0.310,0.62,0.139
0.300,0.39,0.245
0.340,0.23,0.312
0.380,0.07,0.387
0.500,0.72,0.084
0.530,0.33,0.236
0.330,0.00,0.447
0.500,0.15,0.321
0.430,0.14,0.340
0.490,0.18,0.311
0.520,0.12,0.320
0.410,0.73,0.087
0.360,0.66,0.116
0.270,0.73,0.097
0.450,0.46,0.190
0.440,0.32,0.254
0.460,0.70,0.096
0.390,0.30,0.275
0.290,0.19,0.356
0.340,0.24,0.311
0.520,0.13,0.319
0.300,0.40,0.240
0.480,0.08,0.367
0.530,0.34,0.235
0.310,0.63,0.138
0.500,0.73,0.080
0.380,0.08,0.391
0.430,0.15,0.335
0.500,0.16,0.319
0.450,0.47,0.189
0.330,0.01,0.442
0.490,0.19,0.306
0.440,0.33,0.251
0.410,0.74,0.082
0.360,0.67,0.113
0.540,0.55,0.144
0.460,0.71,0.090
0.520,0.14,0.317
0.390,0.31,0.265
0.270,0.74,0.091
0.300,0.41,0.237
0.530,0.35,0.221
0.340,0.25,0.310
0.480,0.09,0.334
0.380,0.09,0.378
0.550,0.77,0.063
0.500,0.17,0.314
0.500,0.74,0.077
0.450,0.48,0.181
0.540,0.56,0.138
0.430,0.16,0.332
0.330,0.02,0.439
0.490,0.20,0.301
0.410,0.75,0.080
0.520,0.15,0.316
0.440,0.34,0.252
0.570,0.18,0.292
0.460,0.72,0.087
0.530,0.36,0.221
0.360,0.68,0.108
0.500,0.18,0.313
0.390,0.32,0.261
0.380,0.10,0.364
0.340,0.26,0.307
0.540,0.57,0.136
0.480,0.10,0.333
0.450,0.49,0.177
0.270,0.75,0.087
0.550,0.78,0.060
0.500,0.75,0.074
0.430,0.17,0.328
0.490,0.21,0.294
0.330,0.03,0.438
0.440,0.35,0.240
0.570,0.19,0.290
0.410,0.76,0.076
0.520,0.16,0.313
0.530,0.37,0.214
0.460,0.73,0.084
0.540,0.58,0.130
0.500,0.19,0.302
0.360,0.69,0.105
0.380,0.11,0.358
0.390,0.33,0.259
0.580,0.40,0.194
0.450,0.50,0.175
0.480,0.11,0.332
0.270,0.76,0.083
0.490,0.22,0.287
0.550,0.79,0.057
0.330,0.04,0.435
0.570,0.20,0.285
0.440,0.36,0.237
0.430,0.18,0.332
0.500,0.76,0.070
0.540,0.59,0.129
0.530,0.38,0.213
0.460,0.74,0.080
0.590,0.62,0.110
0.520,0.17,0.313
0.410,0.77,0.072
0.580,0.41,0.190
0.500,0.20,0.298
0.480,0.12,0.330
0.610,0.03,0.348
0.450,0.51,0.167
0.360,0.70,0.102
0.490,0.23,0.290
0.630,0.47,0.162
0.540,0.60,0.123
0.550,0.80,0.054
0.620,0.25,0.244
0.570,0.21,0.280
0.270,0.77,0.080
0.440,0.37,0.231
0.530,0.39,0.209
0.500,0.77,0.067
0.460,0.75,0.075
0.520,0.18,0.307
0.580,0.42,0.186
0.450,0.52,0.165
0.640,0.69,0.081
0.590,0.63,0.109
0.500,0.21,0.305
0.660,0.10,0.283
0.610,0.04,0.344
0.480,0.13,0.329
0.490,0.24,0.275
0.630,0.48,0.153
0.540,0.61,0.122
0.620,0.26,0.246
0.570,0.22,0.262
0.560,0.00,0.369
0.440,0.38,0.228
0.530,0.40,0.206
0.450,0.53,0.161
0.500,0.78,0.063
0.580,0.43,0.184
0.520,0.19,0.302
0.270,0.78,0.077
0.460,0.76,0.073
0.660,0.11,0.282
0.630,0.49,0.151
0.640,0.70,0.079
0.500,0.22,0.291
0.490,0.25,0.275
0.540,0.62,0.115
0.610,0.05,0.336
0.590,0.64,0.109
0.620,0.27,0.244
0.480,0.14,0.326
0.570,0.23,0.262
0.560,0.01,0.368
0.530,0.41,0.197
0.580,0.44,0.180
0.450,0.54,0.156
0.670,0.32,0.208
0.440,0.39,0.224
0.660,0.12,0.281
0.520,0.20,0.288
0.500,0.79,0.059
0.540,0.63,0.114
0.640,0.71,0.075
0.630,0.50,0.149
0.490,0.26,0.273
0.500,0.23,0.277
0.460,0.77,0.069
0.620,0.28,0.244
0.610,0.06,0.323
0.590,0.65,0.101
0.480,0.15,0.325
0.440,0.40,0.222
0.580,0.45,0.179
0.530,0.42,0.194
0.670,0.33,0.206
0.570,0.24,0.261
0.450,0.55,0.152
0.660,0.13,0.279
0.560,0.02,0.367
0.630,0.51,0.147
0.520,0.21,0.285
0.500,0.80,0.057
0.540,0.64,0.114
0.640,0.72,0.073
0.460,0.78,0.066
0.500,0.24,0.275
0.490,0.27,0.268
0.620,0.29,0.234
0.530,0.43,0.193
0.610,0.07,0.320
0.680,0.54,0.127
0.590,0.66,0.098
0.570,0.25,0.260
0.580,0.46,0.171
0.630,0.52,0.142
0.660,0.14,0.278
0.670,0.34,0.203
0.480,0.16,0.322
0.450,0.56,0.150
0.560,0.03,0.360
0.520,0.22,0.274
0.510,0.00,0.385
0.460,0.79,0.062
0.500,0.25,0.274
0.540,0.65,0.106
0.640,0.73,0.069
0.530,0.44,0.187
0.620,0.30,0.221
0.680,0.55,0.125
0.490,0.28,0.262
0.610,0.08,0.311
0.580,0.47,0.167
0.630,0.53,0.139
0.670,0.35,0.192
0.590,0.67,0.094
0.570,0.26,0.258
0.660,0.15,0.275
0.450,0.57,0.145
0.560,0.04,0.362
0.480,0.17,0.319
0.520,0.23,0.273
0.510,0.01,0.381
0.500,0.26,0.273
0.460,0.80,0.058
0.680,0.56,0.120
0.620,0.31,0.219
0.530,0.45,0.182
0.640,0.74,0.067
0.540,0.66,0.102
0.630,0.54,0.134
0.580,0.48,0.165
0.490,0.29,0.258
0.610,0.09,0.299
0.570,0.27,0.256
0.590,0.68,0.090
0.670,0.36,0.188
0.450,0.58,0.142
0.660,0.16,0.273
0.560,0.05,0.354
0.500,0.27,0.267
0.520,0.24,0.272
0.480,0.18,0.313
0.680,0.57,0.115
0.510,0.02,0.380
0.620,0.32,0.217
0.580,0.49,0.158
0.530,0.46,0.179
0.630,0.55,0.132
0.470,0.00,0.399
0.640,0.75,0.063
0.670,0.37,0.187
0.540,0.67,0.099
0.490,0.30,0.250
0.560,0.06,0.346
0.570,0.28,0.255
0.660,0.17,0.271
0.590,0.69,0.087
0.610,0.10,0.298
0.450,0.59,0.135
0.680,0.58,0.114
0.500,0.28,0.270
0.520,0.25,0.270
0.480,0.19,0.305
0.630,0.56,0.127
0.620,0.33,0.217
0.580,0.50,0.156
0.510,0.03,0.379
0.530,0.47,0.175
0.670,0.38,0.186
0.640,0.76,0.060
0.470,0.01,0.392
0.560,0.07,0.337
0.540,0.68,0.095
0.490,0.31,0.245
0.570,0.29,0.244
0.660,0.18,0.268
0.680,0.59,0.109
0.450,0.60,0.132
0.590,0.70,0.083
0.670,0.39,0.178
0.500,0.29,0.260
0.610,0.11,0.296
0.520,0.26,0.264
0.580,0.51,0.150
0.480,0.20,0.304
0.620,0.34,0.214
0.530,0.48,0.173
0.630,0.57,0.121
0.510,0.04,0.375
0.640,0.77,0.057
0.680,0.60,0.105
0.560,0.08,0.329
0.450,0.61,0.129
0.660,0.19,0.262
0.490,0.32,0.245
0.540,0.69,0.091
0.570,0.30,0.231
0.670,0.40,0.179
0.470,0.02,0.394
0.590,0.71,0.080
0.580,0.52,0.148
0.520,0.27,0.264
0.500,0.30,0.249
0.610,0.12,0.295
0.620,0.35,0.204
0.630,0.58,0.120
0.530,0.49,0.165
0.480,0.21,0.297
0.510,0.05,0.366
0.680,0.61,0.104
0.640,0.78,0.054
0.450,0.62,0.127
0.540,0.70,0.088
0.560,0.09,0.312
0.590,0.72,0.076
0.670,0.41,0.171
0.660,0.20,0.259
0.570,0.31,0.230
0.490,0.33,0.243
0.580,0.53,0.146
0.470,0.03,0.390
0.520,0.28,0.259
0.630,0.59,0.115
0.500,0.31,0.243
0.620,0.36,0.198
0.530,0.50,0.163
0.610,0.13,0.293
0.680,0.62,0.100
0.480,0.22,0.286
0.690,0.76,0.057
0.510,0.06,0.358
0.540,0.71,0.084
0.670,0.42,0.170
0.640,0.79,0.051
0.560,0.10,0.311
0.570,0.32,0.228
0.660,0.21,0.242
0.630,0.60,0.113
0.490,0.34,0.237
0.710,0.17,0.256
0.590,0.73,0.073
0.520,0.29,0.257
0.500,0.32,0.243
0.530,0.51,0.157
0.580,0.54,0.141
0.620,0.37,0.197
0.610,0.14,0.293
0.680,0.63,0.100
0.480,0.23,0.281
0.670,0.43,0.169
0.540,0.72,0.080
0.690,0.77,0.054
0.510,0.07,0.356
0.640,0.80,0.049
0.710,0.18,0.249
0.660,0.22,0.241
0.560,0.11,0.310
0.530,0.52,0.156
0.490,0.35,0.236
0.630,0.61,0.110
0.570,0.33,0.224
0.590,0.74,0.070
0.520,0.30,0.245
0.500,0.33,0.239
0.620,0.38,0.196
0.580,0.55,0.138
0.610,0.15,0.289
0.680,0.64,0.099
0.670,0.44,0.160
0.540,0.73,0.078
0.480,0.24,0.281
0.650,0.00,0.340
0.690,0.78,0.052
0.710,0.19,0.247
0.660,0.23,0.240
0.630,0.62,0.106
0.510,0.08,0.350
0.530,0.53,0.153
0.560,0.12,0.309
0.490,0.36,0.227
0.570,0.34,0.224
0.520,0.31,0.240
0.580,0.56,0.133
0.500,0.34,0.236
0.590,0.75,0.067
0.620,0.39,0.191
0.670,0.45,0.158
0.610,0.16,0.290
0.540,0.74,0.073
0.650,0.01,0.338
0.660,0.24,0.239
0.710,0.20,0.236
0.690,0.79,0.049
0.480,0.25,0.280
0.530,0.54,0.144
0.570,0.35,0.215
0.510,0.09,0.326
0.520,0.32,0.238
0.490,0.37,0.221
0.680,0.65,0.090
0.630,0.63,0.105
0.580,0.57,0.128
0.560,0.13,0.308
0.500,0.35,0.237
0.620,0.40,0.188
0.610,0.17,0.284
0.670,0.46,0.156
0.590,0.76,0.064
0.720,0.39,0.171
0.660,0.25,0.237
0.650,0.02,0.336
0.710,0.21,0.228
0.540,0.75,0.070
0.690,0.80,0.046
0.530,0.55,0.144
0.570,0.36,0.214
0.520,0.33,0.237
0.580,0.58,0.126
0.510,0.10,0.325
0.680,0.66,0.087
0.490,0.38,0.219
0.610,0.18,0.284
0.500,0.36,0.223
0.720,0.40,0.165
0.560,0.14,0.306
0.630,0.64,0.105
0.620,0.41,0.184
0.670,0.47,0.154
0.660,0.26,0.237
0.650,0.03,0.334
0.710,0.22,0.227
0.700,0.00,0.322
0.590,0.77,0.061
0.540,0.76,0.067
0.530,0.56,0.139
0.580,0.59,0.123
0.570,0.37,0.206
0.520,0.34,0.237
0.720,0.41,0.161
0.510,0.11,0.324
0.680,0.67,0.084
0.490,0.39,0.217
0.610,0.19,0.272
0.560,0.15,0.305
0.500,0.37,0.216
0.580,0.60,0.120
0.660,0.27,0.232
0.630,0.65,0.097
0.620,0.42,0.179
0.710,0.23,0.226
0.650,0.04,0.328
0.530,0.57,0.138
0.670,0.48,0.147
0.720,0.42,0.160
0.540,0.77,0.063
0.570,0.38,0.205
0.700,0.01,0.320
0.590,0.78,0.058
0.520,0.35,0.230
0.510,0.12,0.323
0.490,0.40,0.208
0.610,0.20,0.273
0.680,0.68,0.080
0.660,0.28,0.230
0.580,0.61,0.115
0.500,0.38,0.218
0.710,0.24,0.225
0.560,0.16,0.303
0.620,0.43,0.176
0.630,0.66,0.092
0.530,0.58,0.132
0.650,0.05,0.325
0.720,0.43,0.158
0.570,0.39,0.201
0.670,0.49,0.146
0.700,0.02,0.318
0.540,0.78,0.061
0.520,0.36,0.220
0.590,0.79,0.055
0.500,0.39,0.214
0.490,0.41,0.203
0.580,0.62,0.111
0.710,0.25,0.223
0.510,0.13,0.321
0.680,0.69,0.079
0.660,0.29,0.213
0.610,0.21,0.255
0.620,0.44,0.171
0.530,0.59,0.130
0.560,0.17,0.299
0.630,0.67,0.089
0.720,0.44,0.156
0.650,0.06,0.299
0.700,0.03,0.316
0.670,0.50,0.144
0.490,0.42,0.200
0.520,0.37,0.214
0.570,0.40,0.201
0.540,0.79,0.057
0.500,0.40,0.214
0.590,0.80,0.051
0.660,0.30,0.212
0.510,0.14,0.321
0.580,0.63,0.110
0.680,0.70,0.075
0.710,0.26,0.223
0.620,0.45,0.166
0.610,0.22,0.258
0.530,0.60,0.125
0.720,0.45,0.148
0.670,0.51,0.137
0.560,0.18,0.293
0.650,0.07,0.293
0.630,0.68,0.086
0.520,0.38,0.213
0.700,0.04,0.305
0.570,0.41,0.193
0.500,0.41,0.203
0.600,0.00,0.357
0.490,0.43,0.200
0.660,0.31,0.211
0.540,0.80,0.054
0.710,0.27,0.220
0.680,0.71,0.072
0.720,0.46,0.147
0.670,0.52,0.136
0.530,0.61,0.123
0.620,0.46,0.165
0.610,0.23,0.252
0.510,0.15,0.319
0.700,0.05,0.294
0.580,0.64,0.110
0.650,0.08,0.288
0.520,0.39,0.209
0.560,0.19,0.293
0.490,0.44,0.196
0.630,0.69,0.082
0.720,0.47,0.143
0.710,0.28,0.216
0.500,0.42,0.199
0.660,0.32,0.210
0.600,0.01,0.355
0.680,0.72,0.069
0.570,0.42,0.187
0.550,0.00,0.373
0.620,0.47,0.163
0.530,0.62,0.118
0.670,0.53,0.129
0.610,0.24,0.251
0.700,0.06,0.287
0.510,0.16,0.315
0.650,0.09,0.286
0.630,0.70,0.079
0.720,0.48,0.138
0.490,0.45,0.189
0.710,0.29,0.205
0.580,0.65,0.109
0.550,0.01,0.370
0.560,0.20,0.281
0.520,0.40,0.209
0.500,0.43,0.198
0.660,0.33,0.209
0.570,0.43,0.187
0.600,0.02,0.351
0.620,0.48,0.157
0.680,0.73,0.067
0.670,0.54,0.128
0.530,0.63,0.115
0.510,0.17,0.309
0.650,0.10,0.286
0.720,0.49,0.137
0.610,0.25,0.250
0.700,0.07,0.273
0.710,0.30,0.200
0.490,0.46,0.184
0.500,0.44,0.195
0.630,0.71,0.076
0.550,0.02,0.370
0.560,0.21,0.275
0.660,0.34,0.205
0.520,0.41,0.198
0.620,0.49,0.154
0.580,0.66,0.099
0.600,0.03,0.348
0.670,0.55,0.123
0.680,0.74,0.063
0.570,0.44,0.180
0.720,0.50,0.135
0.700,0.08,0.281
0.610,0.26,0.248
0.710,0.31,0.199
0.650,0.11,0.284
0.510,0.18,0.313
0.530,0.64,0.115
0.500,0.45,0.190
0.630,0.72,0.074
0.550,0.03,0.367
0.620,0.50,0.150
0.490,0.47,0.182
0.670,0.56,0.122
0.560,0.22,0.265
0.610,0.27,0.248
0.600,0.04,0.347
0.660,0.35,0.199
0.520,0.42,0.195
0.720,0.51,0.129
0.700,0.09,0.271
0.570,0.45,0.178
0.710,0.32,0.198
0.580,0.67,0.093
0.650,0.12,0.283
0.730,0.61,0.097
0.680,0.75,0.060
0.500,0.46,0.183
0.670,0.57,0.116
0.620,0.51,0.143
0.530,0.65,0.114
0.510,0.19,0.302
0.630,0.73,0.070
0.550,0.04,0.358
0.560,0.23,0.264
0.700,0.10,0.270
0.720,0.52,0.126
0.660,0.36,0.190
0.610,0.28,0.240
0.600,0.05,0.336
0.710,0.33,0.195
0.650,0.13,0.281
0.570,0.46,0.173
0.520,0.43,0.194
0.730,0.62,0.094
0.580,0.68,0.091
0.670,0.58,0.114
0.620,0.52,0.143
0.500,0.47,0.182
0.680,0.76,0.057
0.720,0.53,0.122
0.700,0.11,0.269
0.510,0.20,0.301
0.530,0.66,0.103
0.630,0.74,0.067
0.550,0.05,0.357
0.660,0.37,0.189
0.650,0.14,0.281
0.710,0.34,0.191
0.610,0.29,0.231
0.600,0.06,0.328
0.560,0.24,0.262
0.520,0.44,0.188
0.670,0.59,0.111
0.570,0.47,0.171
0.720,0.54,0.121
0.500,0.48,0.176
0.730,0.63,0.094
0.680,0.77,0.055
0.620,0.53,0.142
0.580,0.69,0.088
0.700,0.12,0.268
0.510,0.21,0.302
0.530,0.67,0.100
0.660,0.38,0.188
0.550,0.06,0.348
0.610,0.30,0.227
0.570,0.48,0.165
0.630,0.75,0.064
0.650,0.15,0.280
0.720,0.55,0.115
0.670,0.60,0.109
0.600,0.07,0.322
0.560,0.25,0.261
0.520,0.45,0.186
0.710,0.35,0.184
0.500,0.49,0.169
0.620,0.54,0.135
0.680,0.78,0.052
0.510,0.22,0.291
0.700,0.13,0.267
0.730,0.64,0.094
0.570,0.49,0.161
0.710,0.36,0.179
0.660,0.39,0.184
0.580,0.70,0.084
0.610,0.31,0.222
0.530,0.68,0.096
0.670,0.61,0.105
0.650,0.16,0.279
0.550,0.07,0.338
0.720,0.56,0.114
0.560,0.26,0.258
0.500,0.50,0.165
0.630,0.76,0.062
0.600,0.08,0.308
0.620,0.55,0.134
0.520,0.46,0.180
0.680,0.79,0.049
0.700,0.14,0.265
0.510,0.23,0.274
0.710,0.37,0.179
0.730,0.65,0.085
0.610,0.32,0.221
0.660,0.40,0.178
0.570,0.50,0.158
0.650,0.17,0.272
0.720,0.57,0.110
0.670,0.62,0.102
0.580,0.71,0.081
0.550,0.08,0.337
0.530,0.69,0.093
0.500,0.51,0.164
0.560,0.27,0.256
0.630,0.77,0.058
0.520,0.47,0.179
0.620,0.56,0.128
0.710,0.38,0.177
0.700,0.15,0.264
0.600,0.09,0.301
0.680,0.80,0.047
0.510,0.24,0.274
0.570,0.51,0.155
0.610,0.33,0.220
0.720,0.58,0.108
0.660,0.41,0.172
0.650,0.18,0.268
0.730,0.66,0.081
0.670,0.63,0.101
