#mu,eb,a_crit
0.840,0.24,0.118
0.700,0.33,0.130
0.800,0.08,0.161
0.720,0.46,0.100
0.840,0.25,0.118
0.760,0.12,0.170
0.700,0.34,0.129
0.670,0.22,0.166
0.800,0.09,0.159
0.840,0.26,0.117
0.720,0.47,0.098
0.700,0.35,0.128
0.760,0.13,0.166
0.800,0.10,0.158
0.840,0.27,0.116
0.670,0.23,0.161
0.720,0.48,0.095
0.720,0.49,0.093
0.700,0.36,0.127
0.800,0.11,0.157
0.840,0.28,0.114
0.760,0.14,0.163
0.670,0.24,0.159
0.840,0.29,0.113
0.720,0.50,0.091
0.700,0.37,0.122
0.800,0.12,0.151
0.760,0.15,0.159
0.670,0.25,0.158
0.840,0.30,0.110
0.720,0.51,0.090
0.800,0.13,0.155
0.700,0.38,0.120
0.720,0.52,0.087
0.840,0.31,0.108
0.760,0.16,0.159
0.670,0.26,0.156
0.720,0.53,0.085
0.840,0.32,0.108
0.800,0.14,0.155
0.700,0.39,0.117
0.760,0.17,0.156
0.720,0.54,0.083
0.840,0.33,0.106
0.670,0.27,0.151
0.800,0.15,0.148
0.700,0.40,0.115
0.760,0.18,0.156
0.720,0.55,0.082
0.840,0.34,0.103
0.670,0.28,0.150
0.720,0.56,0.080
0.700,0.41,0.114
0.840,0.35,0.102
0.760,0.19,0.151
0.800,0.16,0.147
0.880,0.33,0.096
0.720,0.57,0.076
0.840,0.36,0.100
0.700,0.42,0.111
0.800,0.17,0.147
0.760,0.20,0.150
0.880,0.34,0.094
0.720,0.58,0.076
0.840,0.37,0.097
0.700,0.43,0.110
0.800,0.18,0.144
0.880,0.35,0.091
0.760,0.21,0.146
0.720,0.59,0.073
0.840,0.38,0.096
0.700,0.44,0.105
0.880,0.36,0.090
0.720,0.60,0.071
0.840,0.39,0.094
0.800,0.19,0.142
0.760,0.22,0.145
0.880,0.37,0.089
0.720,0.61,0.069
0.700,0.45,0.105
0.840,0.40,0.093
0.800,0.20,0.137
0.760,0.23,0.143
0.720,0.62,0.068
0.840,0.41,0.090
0.880,0.38,0.087
0.700,0.46,0.101
0.720,0.63,0.065
0.800,0.21,0.136
0.840,0.42,0.089
0.880,0.39,0.085
0.760,0.24,0.141
0.720,0.64,0.063
0.880,0.40,0.084
0.720,0.65,0.062
0.700,0.47,0.100
0.880,0.41,0.082
0.720,0.66,0.059
0.840,0.43,0.087
0.800,0.22,0.135
0.760,0.25,0.140
0.720,0.67,0.057
0.700,0.48,0.098
0.880,0.42,0.081
0.720,0.68,0.055
0.840,0.44,0.085
0.700,0.49,0.097
0.720,0.69,0.053
0.760,0.26,0.137
0.800,0.23,0.134
0.880,0.43,0.079
0.720,0.70,0.051
0.840,0.45,0.084
0.700,0.50,0.093
0.880,0.44,0.077
0.760,0.27,0.135
0.720,0.71,0.050
0.840,0.46,0.082
0.800,0.24,0.131
0.720,0.72,0.048
0.700,0.51,0.093
0.880,0.45,0.076
0.840,0.47,0.080
0.760,0.28,0.132
0.720,0.73,0.046
0.880,0.46,0.074
0.700,0.52,0.090
0.800,0.25,0.131
0.720,0.74,0.044
0.840,0.48,0.077
0.880,0.47,0.073
0.720,0.75,0.042
0.760,0.29,0.132
0.700,0.53,0.087
0.800,0.26,0.126
0.720,0.76,0.040
0.840,0.49,0.077
0.880,0.48,0.071
0.700,0.54,0.087
0.720,0.77,0.038
0.760,0.30,0.130
0.840,0.50,0.075
0.880,0.49,0.069
0.720,0.78,0.037
0.800,0.27,0.126
0.700,0.55,0.084
0.720,0.79,0.035
0.840,0.51,0.074
0.880,0.50,0.068
0.760,0.31,0.126
0.720,0.80,0.033
0.700,0.56,0.082
0.800,0.28,0.124
0.840,0.52,0.072
0.880,0.51,0.065
0.760,0.32,0.122
0.700,0.57,0.079
0.880,0.52,0.065
0.840,0.53,0.069
0.800,0.29,0.122
0.730,0.00,0.205
0.700,0.58,0.077
0.840,0.54,0.068
0.880,0.53,0.063
0.760,0.33,0.122
0.800,0.30,0.121
0.880,0.54,0.061
0.700,0.59,0.075
0.840,0.55,0.067
0.880,0.55,0.060
0.730,0.01,0.204
0.700,0.60,0.073
0.760,0.34,0.118
0.840,0.56,0.065
0.800,0.31,0.117
0.880,0.56,0.059
0.700,0.61,0.071
0.840,0.57,0.063
0.880,0.57,0.057
0.760,0.35,0.117
0.800,0.32,0.117
0.700,0.62,0.068
0.840,0.58,0.062
0.730,0.02,0.203
0.880,0.58,0.056
0.700,0.63,0.067
0.840,0.59,0.060
0.880,0.59,0.054
0.760,0.36,0.117
0.800,0.33,0.114
0.700,0.64,0.065
0.840,0.60,0.058
0.880,0.60,0.052
0.730,0.03,0.196
0.880,0.61,0.051
0.700,0.65,0.062
0.760,0.37,0.112
0.840,0.61,0.056
0.800,0.34,0.112
0.880,0.62,0.050
0.700,0.66,0.061
0.840,0.62,0.055
0.880,0.63,0.049
0.730,0.04,0.195
0.760,0.38,0.111
0.700,0.67,0.059
0.800,0.35,0.110
0.840,0.63,0.053
0.880,0.64,0.047
0.760,0.39,0.109
0.840,0.64,0.052
0.700,0.68,0.057
0.800,0.36,0.109
0.880,0.65,0.045
0.840,0.65,0.050
0.880,0.66,0.044
0.700,0.69,0.055
0.840,0.66,0.048
0.730,0.05,0.193
0.760,0.40,0.107
0.880,0.67,0.043
0.800,0.37,0.106
0.700,0.70,0.053
0.840,0.67,0.047
0.840,0.68,0.046
0.760,0.41,0.103
0.700,0.71,0.051
0.880,0.68,0.041
0.800,0.38,0.104
0.840,0.69,0.044
0.730,0.06,0.188
0.880,0.69,0.040
0.700,0.72,0.049
0.760,0.42,0.102
0.840,0.70,0.042
0.800,0.39,0.101
0.880,0.70,0.038
0.700,0.73,0.047
0.800,0.40,0.100
0.840,0.71,0.041
0.880,0.71,0.037
0.730,0.07,0.188
0.760,0.43,0.102
0.840,0.72,0.039
0.840,0.73,0.038
0.700,0.74,0.045
0.760,0.44,0.098
0.840,0.74,0.036
0.880,0.72,0.035
0.700,0.75,0.043
0.840,0.75,0.035
0.800,0.41,0.097
0.880,0.73,0.034
0.880,0.74,0.033
0.760,0.45,0.097
0.840,0.76,0.033
0.880,0.75,0.031
0.700,0.76,0.041
0.800,0.42,0.096
0.840,0.77,0.031
0.730,0.08,0.183
0.700,0.77,0.039
0.880,0.76,0.030
0.840,0.78,0.030
0.760,0.46,0.094
0.840,0.79,0.029
0.880,0.77,0.029
0.800,0.43,0.093
0.700,0.78,0.037
0.840,0.80,0.027
0.880,0.78,0.027
0.700,0.79,0.036
0.760,0.47,0.093
0.800,0.44,0.091
0.880,0.79,0.026
0.700,0.80,0.034
0.730,0.09,0.181
0.880,0.80,0.025
0.760,0.48,0.090
0.800,0.45,0.091
0.850,0.00,0.160
0.710,0.00,0.212
0.730,0.10,0.181
0.800,0.46,0.088
0.890,0.00,0.142
0.760,0.49,0.087
0.850,0.01,0.159
0.800,0.47,0.085
0.760,0.50,0.086
0.890,0.01,0.140
0.730,0.11,0.179
0.710,0.01,0.211
0.800,0.48,0.084
0.760,0.51,0.085
0.850,0.02,0.155
0.800,0.49,0.082
0.890,0.02,0.140
0.760,0.52,0.083
0.730,0.12,0.178
0.800,0.50,0.081
0.710,0.02,0.204
0.760,0.53,0.081
0.850,0.03,0.151
0.890,0.03,0.139
0.800,0.51,0.078
0.760,0.54,0.079
0.730,0.13,0.172
0.800,0.52,0.077
0.890,0.04,0.135
0.760,0.55,0.076
0.710,0.03,0.203
0.850,0.04,0.150
0.760,0.56,0.075
0.800,0.53,0.075
0.890,0.05,0.132
0.850,0.05,0.150
0.760,0.57,0.073
0.730,0.14,0.170
0.800,0.54,0.073
0.710,0.04,0.202
0.760,0.58,0.071
0.890,0.06,0.132
0.850,0.06,0.149
0.800,0.55,0.072
0.760,0.59,0.069
0.730,0.15,0.170
0.890,0.07,0.129
0.760,0.60,0.068
0.710,0.05,0.201
0.800,0.56,0.070
0.850,0.07,0.148
0.760,0.61,0.065
0.800,0.57,0.069
0.890,0.08,0.126
0.760,0.62,0.063
0.850,0.08,0.143
0.730,0.16,0.165
0.710,0.06,0.200
0.800,0.58,0.067
0.890,0.09,0.126
0.760,0.63,0.061
0.850,0.09,0.142
0.800,0.59,0.065
0.760,0.64,0.059
0.730,0.17,0.162
0.710,0.07,0.191
0.890,0.10,0.125
0.850,0.10,0.142
0.800,0.60,0.064
0.760,0.65,0.058
0.730,0.18,0.162
0.760,0.66,0.055
0.800,0.61,0.061
0.890,0.11,0.125
0.850,0.11,0.139
0.710,0.08,0.190
0.730,0.19,0.159
0.800,0.62,0.059
0.760,0.67,0.054
0.890,0.12,0.122
0.800,0.63,0.058
0.760,0.68,0.052
0.850,0.12,0.138
0.730,0.20,0.156
0.800,0.64,0.056
0.710,0.09,0.188
0.760,0.69,0.051
0.850,0.13,0.137
0.760,0.70,0.049
0.800,0.65,0.055
0.890,0.13,0.121
0.730,0.21,0.155
0.710,0.10,0.185
0.760,0.71,0.047
0.800,0.66,0.052
0.890,0.14,0.120
0.850,0.14,0.135
0.710,0.11,0.185
0.760,0.72,0.045
0.730,0.22,0.151
0.800,0.67,0.051
0.890,0.15,0.120
0.760,0.73,0.043
0.800,0.68,0.049
0.850,0.15,0.131
0.730,0.23,0.149
0.710,0.12,0.180
0.890,0.16,0.118
0.760,0.74,0.041
0.800,0.69,0.047
0.850,0.16,0.130
0.760,0.75,0.040
0.730,0.24,0.148
0.890,0.17,0.114
0.800,0.70,0.046
0.760,0.76,0.038
0.710,0.13,0.180
0.850,0.17,0.129
0.890,0.18,0.113
0.760,0.77,0.037
0.800,0.71,0.044
0.730,0.25,0.145
0.760,0.78,0.035
0.800,0.72,0.042
0.710,0.14,0.179
0.760,0.79,0.033
0.890,0.19,0.113
0.850,0.18,0.129
0.730,0.26,0.142
0.800,0.73,0.040
0.760,0.80,0.031
0.890,0.20,0.111
0.850,0.19,0.125
0.730,0.27,0.140
0.710,0.15,0.172
0.800,0.74,0.039
0.890,0.21,0.111
0.800,0.75,0.038
0.850,0.20,0.124
0.710,0.16,0.168
0.890,0.22,0.109
0.730,0.28,0.138
0.770,0.00,0.190
0.800,0.76,0.036
0.890,0.23,0.107
0.710,0.17,0.168
0.730,0.29,0.137
0.850,0.21,0.123
0.800,0.77,0.034
0.800,0.78,0.032
0.890,0.24,0.103
0.730,0.30,0.134
0.770,0.01,0.189
0.850,0.22,0.123
0.710,0.18,0.166
0.800,0.79,0.031
0.800,0.80,0.029
0.890,0.25,0.103
0.850,0.23,0.118
0.770,0.02,0.186
0.710,0.19,0.165
0.730,0.31,0.131
0.890,0.26,0.102
0.850,0.24,0.118
0.810,0.00,0.175
0.730,0.32,0.131
0.890,0.27,0.101
0.710,0.20,0.161
0.770,0.03,0.182
0.850,0.25,0.116
0.890,0.28,0.099
0.810,0.01,0.174
0.730,0.33,0.128
0.710,0.21,0.160
0.850,0.26,0.115
0.770,0.04,0.181
0.890,0.29,0.097
0.850,0.27,0.113
0.730,0.34,0.124
0.810,0.02,0.173
0.710,0.22,0.155
0.890,0.30,0.096
0.770,0.05,0.179
0.850,0.28,0.112
0.730,0.35,0.122
0.890,0.31,0.095
0.810,0.03,0.167
0.710,0.23,0.155
0.850,0.29,0.109
0.730,0.36,0.121
0.770,0.06,0.173
0.890,0.32,0.094
0.850,0.30,0.106
0.710,0.24,0.152
0.810,0.04,0.166
0.890,0.33,0.091
0.730,0.37,0.118
0.770,0.07,0.173
0.850,0.31,0.106
0.890,0.34,0.090
0.730,0.38,0.117
0.810,0.05,0.165
0.710,0.25,0.151
0.850,0.32,0.105
0.770,0.08,0.171
0.890,0.35,0.089
0.730,0.39,0.112
0.850,0.33,0.104
0.710,0.26,0.147
0.810,0.06,0.164
0.890,0.36,0.087
0.770,0.09,0.169
0.730,0.40,0.110
0.850,0.34,0.101
0.890,0.37,0.086
0.710,0.27,0.144
0.810,0.07,0.158
0.850,0.35,0.100
0.730,0.41,0.110
0.770,0.10,0.169
0.890,0.38,0.085
0.710,0.28,0.143
0.850,0.36,0.097
0.810,0.08,0.158
0.730,0.42,0.106
0.890,0.39,0.083
0.770,0.11,0.167
0.850,0.37,0.096
0.890,0.40,0.081
0.710,0.29,0.140
0.730,0.43,0.106
0.810,0.09,0.157
0.850,0.38,0.094
0.890,0.41,0.080
0.770,0.12,0.166
0.730,0.44,0.103
0.710,0.30,0.137
0.890,0.42,0.079
0.850,0.39,0.092
0.810,0.10,0.157
0.730,0.45,0.101
0.810,0.11,0.153
0.890,0.43,0.076
0.770,0.13,0.165
0.710,0.31,0.135
0.850,0.40,0.091
0.730,0.46,0.098
0.890,0.44,0.075
0.850,0.41,0.089
0.710,0.32,0.133
0.770,0.14,0.161
0.810,0.12,0.153
0.730,0.47,0.094
0.890,0.45,0.074
0.850,0.42,0.087
0.710,0.33,0.130
0.730,0.48,0.094
0.770,0.15,0.157
0.890,0.46,0.071
0.810,0.13,0.152
0.730,0.49,0.090
0.710,0.34,0.127
0.850,0.43,0.086
0.890,0.47,0.070
0.770,0.16,0.156
0.730,0.50,0.090
0.710,0.35,0.127
0.890,0.48,0.069
0.730,0.51,0.089
0.850,0.44,0.083
0.810,0.14,0.145
0.770,0.17,0.154
0.850,0.45,0.081
0.890,0.49,0.067
0.730,0.52,0.087
0.710,0.36,0.122
0.810,0.15,0.145
0.850,0.46,0.079
0.890,0.50,0.066
0.850,0.47,0.078
0.770,0.18,0.154
0.810,0.16,0.144
0.730,0.53,0.084
0.710,0.37,0.121
0.890,0.51,0.064
0.850,0.48,0.076
0.890,0.52,0.063
0.730,0.54,0.084
0.810,0.17,0.142
0.770,0.19,0.148
0.850,0.49,0.075
0.710,0.38,0.119
0.890,0.53,0.061
0.730,0.55,0.081
0.850,0.50,0.073
0.810,0.18,0.142
0.890,0.54,0.060
0.770,0.20,0.144
0.710,0.39,0.114
0.730,0.56,0.079
0.850,0.51,0.071
0.890,0.55,0.058
0.810,0.19,0.135
0.770,0.21,0.144
0.890,0.56,0.056
0.850,0.52,0.070
0.710,0.40,0.114
0.730,0.57,0.075
0.890,0.57,0.056
0.850,0.53,0.068
0.810,0.20,0.134
0.730,0.58,0.074
0.770,0.22,0.143
0.710,0.41,0.114
0.890,0.58,0.054
0.850,0.54,0.067
0.730,0.59,0.072
0.810,0.21,0.134
0.890,0.59,0.052
0.770,0.23,0.143
0.850,0.55,0.065
0.710,0.42,0.109
0.730,0.60,0.070
0.890,0.60,0.051
0.850,0.56,0.063
0.810,0.22,0.132
0.730,0.61,0.068
0.890,0.61,0.050
0.770,0.24,0.138
0.710,0.43,0.108
0.850,0.57,0.062
0.730,0.62,0.066
0.890,0.62,0.048
0.810,0.23,0.131
0.850,0.58,0.060
0.730,0.63,0.065
0.770,0.25,0.137
0.890,0.63,0.047
0.710,0.44,0.104
0.850,0.59,0.059
0.890,0.64,0.046
0.810,0.24,0.129
0.730,0.64,0.063
0.890,0.65,0.044
0.710,0.45,0.104
0.890,0.66,0.042
0.730,0.65,0.060
0.850,0.60,0.057
0.770,0.26,0.134
0.890,0.67,0.042
0.920,0.50,0.059
0.810,0.25,0.129
0.850,0.61,0.056
0.730,0.66,0.058
0.890,0.68,0.040
0.920,0.51,0.058
0.850,0.62,0.054
0.770,0.27,0.132
0.890,0.69,0.039
0.730,0.67,0.057
0.810,0.26,0.124
0.920,0.52,0.056
0.890,0.70,0.037
0.850,0.63,0.052
0.730,0.68,0.055
0.920,0.53,0.055
0.890,0.71,0.036
0.850,0.64,0.050
0.770,0.28,0.130
0.730,0.69,0.053
0.810,0.27,0.123
0.890,0.72,0.034
0.920,0.54,0.054
0.850,0.65,0.049
0.730,0.70,0.051
0.890,0.73,0.033
0.920,0.55,0.052
0.890,0.74,0.032
0.850,0.66,0.047
0.770,0.29,0.130
0.730,0.71,0.049
0.810,0.28,0.121
0.890,0.75,0.030
0.730,0.72,0.047
0.920,0.56,0.052
0.850,0.67,0.046
0.890,0.76,0.029
0.730,0.73,0.046
0.920,0.57,0.049
0.850,0.68,0.044
0.890,0.77,0.028
0.770,0.30,0.127
0.810,0.29,0.121
0.890,0.78,0.027
0.920,0.58,0.048
0.850,0.69,0.043
0.730,0.74,0.043
0.890,0.79,0.025
0.920,0.59,0.047
0.730,0.75,0.041
0.890,0.80,0.024
0.850,0.70,0.041
0.770,0.31,0.123
0.810,0.30,0.119
0.920,0.60,0.046
0.730,0.76,0.040
0.850,0.71,0.040
0.730,0.77,0.038
0.920,0.61,0.045
0.850,0.72,0.038
0.730,0.78,0.036
0.900,0.00,0.137
0.770,0.32,0.122
0.810,0.31,0.116
0.920,0.62,0.043
0.850,0.73,0.037
0.730,0.79,0.034
0.920,0.63,0.042
0.850,0.74,0.036
0.730,0.80,0.033
0.900,0.01,0.135
0.850,0.75,0.034
0.920,0.64,0.041
0.810,0.32,0.114
0.770,0.33,0.121
0.850,0.76,0.032
0.920,0.65,0.040
0.850,0.77,0.031
0.900,0.02,0.135
0.920,0.66,0.038
0.850,0.78,0.030
0.810,0.33,0.113
0.740,0.00,0.201
0.850,0.79,0.028
0.920,0.67,0.037
0.770,0.34,0.117
0.850,0.80,0.027
0.920,0.68,0.036
0.810,0.34,0.110
0.900,0.03,0.132
0.920,0.69,0.034
0.770,0.35,0.117
0.920,0.70,0.034
0.740,0.01,0.200
0.860,0.00,0.156
0.810,0.35,0.108
0.920,0.71,0.032
0.900,0.04,0.132
0.920,0.72,0.031
0.770,0.36,0.114
0.920,0.73,0.030
0.810,0.36,0.107
0.920,0.74,0.029
0.900,0.05,0.128
0.740,0.02,0.197
0.860,0.01,0.155
0.920,0.75,0.027
0.770,0.37,0.112
0.920,0.76,0.026
0.810,0.37,0.103
0.920,0.77,0.025
0.900,0.06,0.127
0.860,0.02,0.152
0.920,0.78,0.024
0.740,0.03,0.192
0.810,0.38,0.102
0.770,0.38,0.108
0.920,0.79,0.022
0.920,0.80,0.021
0.900,0.07,0.126
0.770,0.39,0.107
0.860,0.03,0.151
0.810,0.39,0.101
0.930,0.00,0.120
0.740,0.04,0.191
0.900,0.08,0.126
0.810,0.40,0.098
0.770,0.40,0.105
0.860,0.04,0.146
0.930,0.01,0.119
0.900,0.09,0.121
0.810,0.41,0.095
0.770,0.41,0.102
0.740,0.05,0.189
0.930,0.02,0.118
0.860,0.05,0.146
0.810,0.42,0.094
0.770,0.42,0.100
0.900,0.10,0.124
0.930,0.03,0.117
0.810,0.43,0.092
0.770,0.43,0.098
0.900,0.11,0.118
0.860,0.06,0.145
0.930,0.04,0.116
0.810,0.44,0.090
0.740,0.06,0.188
0.770,0.44,0.097
0.900,0.12,0.118
0.860,0.07,0.144
0.930,0.05,0.112
0.810,0.45,0.087
0.770,0.45,0.096
0.900,0.13,0.117
0.930,0.06,0.112
0.740,0.07,0.186
0.810,0.46,0.086
0.860,0.08,0.142
0.810,0.47,0.086
0.770,0.46,0.092
0.900,0.14,0.116
0.860,0.09,0.138
0.930,0.07,0.111
0.810,0.48,0.083
0.740,0.08,0.180
0.770,0.47,0.092
0.900,0.15,0.115
0.930,0.08,0.106
0.860,0.10,0.138
0.810,0.49,0.082
0.770,0.48,0.088
0.900,0.16,0.115
0.930,0.09,0.106
0.740,0.09,0.179
0.810,0.50,0.080
0.770,0.49,0.088
0.860,0.11,0.135
0.900,0.17,0.109
0.810,0.51,0.078
0.930,0.10,0.106
0.770,0.50,0.086
0.860,0.12,0.134
0.740,0.10,0.178
0.810,0.52,0.077
0.900,0.18,0.109
0.930,0.11,0.105
0.770,0.51,0.082
0.810,0.53,0.074
0.900,0.19,0.108
0.930,0.12,0.105
0.860,0.13,0.133
0.770,0.52,0.082
0.810,0.54,0.072
0.740,0.11,0.176
0.770,0.53,0.080
0.900,0.20,0.107
0.930,0.13,0.102
0.860,0.14,0.132
0.810,0.55,0.071
0.770,0.54,0.077
0.930,0.14,0.103
0.900,0.21,0.107
0.810,0.56,0.069
0.740,0.12,0.175
0.770,0.55,0.075
0.860,0.15,0.131
0.810,0.57,0.067
0.900,0.22,0.105
0.930,0.15,0.101
0.770,0.56,0.074
0.810,0.58,0.066
0.740,0.13,0.170
0.900,0.23,0.103
0.860,0.16,0.128
0.930,0.16,0.100
0.770,0.57,0.072
0.810,0.59,0.064
0.770,0.58,0.069
0.930,0.17,0.096
0.900,0.24,0.100
0.810,0.60,0.062
0.860,0.17,0.126
0.740,0.14,0.169
0.770,0.59,0.068
0.930,0.18,0.095
0.810,0.61,0.060
0.900,0.25,0.099
0.770,0.60,0.067
0.860,0.18,0.124
0.810,0.62,0.058
0.930,0.19,0.095
0.740,0.15,0.167
0.770,0.61,0.065
0.900,0.26,0.099
0.810,0.63,0.057
0.860,0.19,0.122
0.930,0.20,0.094
0.810,0.64,0.055
0.770,0.62,0.062
0.900,0.27,0.098
0.810,0.65,0.054
0.740,0.16,0.160
0.770,0.63,0.061
0.860,0.20,0.122
0.930,0.21,0.093
0.810,0.66,0.052
0.900,0.28,0.095
0.770,0.64,0.059
0.810,0.67,0.049
0.930,0.22,0.092
0.810,0.68,0.048
0.860,0.21,0.121
0.900,0.29,0.094
0.770,0.65,0.057
0.740,0.17,0.163
0.810,0.69,0.046
0.930,0.23,0.091
0.770,0.66,0.055
0.860,0.22,0.120
0.810,0.70,0.045
0.900,0.30,0.093
0.770,0.67,0.053
0.930,0.24,0.089
0.810,0.71,0.043
0.740,0.18,0.159
0.770,0.68,0.052
0.900,0.31,0.092
0.810,0.72,0.042
0.860,0.23,0.115
0.770,0.69,0.050
0.930,0.25,0.089
0.810,0.73,0.040
0.900,0.32,0.091
0.770,0.70,0.048
0.810,0.74,0.038
0.770,0.71,0.046
0.860,0.24,0.113
0.740,0.19,0.157
0.810,0.75,0.036
0.930,0.26,0.088
0.900,0.33,0.089
0.770,0.72,0.044
0.810,0.76,0.035
0.930,0.27,0.086
0.860,0.25,0.112
0.810,0.77,0.033
0.770,0.73,0.042
0.900,0.34,0.087
0.740,0.20,0.154
0.810,0.78,0.032
0.770,0.74,0.041
0.930,0.28,0.084
0.900,0.35,0.087
0.810,0.79,0.030
0.860,0.26,0.112
0.770,0.75,0.040
0.810,0.80,0.029
0.770,0.76,0.038
0.930,0.29,0.083
0.740,0.21,0.150
0.860,0.27,0.111
0.900,0.36,0.084
0.770,0.77,0.036
0.860,0.28,0.109
0.770,0.78,0.034
0.740,0.22,0.148
0.930,0.30,0.082
0.900,0.37,0.083
0.820,0.00,0.171
0.770,0.79,0.032
0.860,0.29,0.105
0.770,0.80,0.031
0.900,0.38,0.082
0.930,0.31,0.082
0.740,0.23,0.148
0.860,0.30,0.104
0.930,0.32,0.080
0.820,0.01,0.170
0.900,0.39,0.081
0.780,0.00,0.186
0.930,0.33,0.078
0.740,0.24,0.146
0.860,0.31,0.103
0.900,0.40,0.078
0.930,0.34,0.078
0.820,0.02,0.170
0.900,0.41,0.078
0.860,0.32,0.102
0.930,0.35,0.077
0.900,0.42,0.075
0.740,0.25,0.146
0.780,0.01,0.185
0.860,0.33,0.101
0.820,0.03,0.163
0.930,0.36,0.075
0.900,0.43,0.074
0.930,0.37,0.073
0.740,0.26,0.143
0.780,0.02,0.178
0.860,0.34,0.098
0.900,0.44,0.073
0.820,0.04,0.162
0.930,0.38,0.072
0.860,0.35,0.098
0.900,0.45,0.072
0.740,0.27,0.138
0.930,0.39,0.072
0.900,0.46,0.069
0.780,0.03,0.178
0.860,0.36,0.095
0.820,0.05,0.162
0.930,0.40,0.070
0.900,0.47,0.068
0.740,0.28,0.138
0.860,0.37,0.093
0.930,0.41,0.068
0.900,0.48,0.067
0.780,0.04,0.177
0.820,0.06,0.160
0.930,0.42,0.066
0.860,0.38,0.092
0.740,0.29,0.137
0.900,0.49,0.066
0.930,0.43,0.065
0.860,0.39,0.090
0.900,0.50,0.064
0.780,0.05,0.171
0.820,0.07,0.159
0.930,0.44,0.065
0.740,0.30,0.131
0.900,0.51,0.063
0.860,0.40,0.088
0.930,0.45,0.064
0.900,0.52,0.060
0.820,0.08,0.158
0.930,0.46,0.061
0.780,0.06,0.175
0.860,0.41,0.086
0.740,0.31,0.130
0.900,0.53,0.060
0.930,0.47,0.060
0.860,0.42,0.085
0.900,0.54,0.058
0.930,0.48,0.059
0.820,0.09,0.154
0.780,0.07,0.171
0.740,0.32,0.129
0.930,0.49,0.058
0.900,0.55,0.056
0.860,0.43,0.082
0.930,0.50,0.057
0.900,0.56,0.055
0.860,0.44,0.082
0.820,0.10,0.151
0.740,0.33,0.126
0.780,0.08,0.171
0.900,0.57,0.054
0.930,0.51,0.056
0.860,0.45,0.080
0.900,0.58,0.052
0.930,0.52,0.054
0.740,0.34,0.122
0.900,0.59,0.051
0.780,0.09,0.166
0.820,0.11,0.150
0.860,0.46,0.078
0.930,0.53,0.053
0.900,0.60,0.049
0.930,0.54,0.052
0.740,0.35,0.122
0.860,0.47,0.076
0.900,0.61,0.048
0.930,0.55,0.050
0.780,0.10,0.165
0.820,0.12,0.149
0.900,0.62,0.046
0.930,0.56,0.049
0.860,0.48,0.074
0.740,0.36,0.119
0.900,0.63,0.046
0.930,0.57,0.047
0.860,0.49,0.073
0.820,0.13,0.145
0.780,0.11,0.164
0.900,0.64,0.044
0.930,0.58,0.047
0.740,0.37,0.115
0.860,0.50,0.072
0.900,0.65,0.043
0.930,0.59,0.045
0.900,0.66,0.041
0.930,0.60,0.044
0.780,0.12,0.163
0.820,0.14,0.142
0.860,0.51,0.069
0.900,0.67,0.040
0.740,0.38,0.114
0.930,0.61,0.043
0.900,0.68,0.039
0.860,0.52,0.068
0.930,0.62,0.041
0.900,0.69,0.037
0.820,0.15,0.142
0.780,0.13,0.161
0.860,0.53,0.066
0.930,0.63,0.040
0.740,0.39,0.111
0.900,0.70,0.036
0.930,0.64,0.039
0.900,0.71,0.035
0.860,0.54,0.065
0.820,0.16,0.140
0.930,0.65,0.038
0.900,0.72,0.034
0.740,0.40,0.110
0.860,0.55,0.063
0.930,0.66,0.037
0.780,0.14,0.159
0.900,0.73,0.032
0.900,0.74,0.031
0.930,0.67,0.035
0.820,0.17,0.139
0.860,0.56,0.061
0.740,0.41,0.105
0.900,0.75,0.029
0.930,0.68,0.034
0.860,0.57,0.060
0.780,0.15,0.155
0.900,0.76,0.028
0.930,0.69,0.033
0.900,0.77,0.027
0.740,0.42,0.105
0.820,0.18,0.137
0.860,0.58,0.059
0.900,0.78,0.026
0.930,0.70,0.032
0.900,0.79,0.024
0.930,0.71,0.031
0.780,0.16,0.153
0.860,0.59,0.056
0.740,0.43,0.102
0.900,0.80,0.023
0.930,0.72,0.029
0.820,0.19,0.133
0.860,0.60,0.055
0.930,0.73,0.029
0.930,0.74,0.027
0.740,0.44,0.100
0.780,0.17,0.152
0.910,0.00,0.132
0.860,0.61,0.054
0.930,0.75,0.026
0.930,0.76,0.025
0.820,0.20,0.131
0.860,0.62,0.053
0.930,0.77,0.024
0.740,0.45,0.100
0.910,0.01,0.131
0.780,0.18,0.151
0.930,0.78,0.023
0.860,0.63,0.051
0.930,0.79,0.022
0.820,0.21,0.130
0.860,0.64,0.049
0.930,0.80,0.021
0.740,0.46,0.096
0.910,0.02,0.129
0.860,0.65,0.047
0.780,0.19,0.144
0.940,0.00,0.114
0.860,0.66,0.047
0.740,0.47,0.095
0.820,0.22,0.129
0.910,0.03,0.127
0.860,0.67,0.045
0.780,0.20,0.142
0.940,0.01,0.112
0.740,0.48,0.093
0.860,0.68,0.043
0.820,0.23,0.128
0.860,0.69,0.042
0.910,0.04,0.125
0.740,0.49,0.092
0.940,0.02,0.112
0.860,0.70,0.040
0.780,0.21,0.141
0.820,0.24,0.125
0.860,0.71,0.039
0.740,0.50,0.089
0.940,0.03,0.111
0.910,0.05,0.123
0.860,0.72,0.038
0.780,0.22,0.141
0.820,0.25,0.125
0.860,0.73,0.036
